date,ID,rep,conductance,temperature,leaf_angle,rel_chlorophyll,thickness,leaf_area,leaf_mass
08/09/19,USDA4_SOR_3,,781.2,37.5,9.42,47.1,2.42,24119.558,1602.8
08/09/19,USDA4_SOR_3,,781.2,37.5,9.42,47.1,2.42,26062.924,2103.8
08/09/19,USDA4_SOR_3,,781.2,37.5,22.448,61.46,2.17,22861.449,1627.4
08/09/19,USDA4_SOR_3,,781.2,37.5,22.448,61.46,2.17,24119.558,1602.8
08/09/19,USDA4_SOR_3,,781.2,37.5,22.448,61.46,2.17,26062.924,2103.8
08/09/19,USDA4_SOR_3,,423.6,37.8,10.286,57.6,1.53,22861.449,1627.4
08/09/19,USDA4_SOR_3,,423.6,37.8,10.286,57.6,1.53,24119.558,1602.8
08/09/19,USDA4_SOR_3,,423.6,37.8,10.286,57.6,1.53,26062.924,2103.8
08/09/19,USDA4_SOR_3,,423.6,37.8,9.42,47.1,2.42,22861.449,1627.4
08/09/19,USDA4_SOR_3,,423.6,37.8,9.42,47.1,2.42,24119.558,1602.8
08/09/19,USDA4_SOR_3,,423.6,37.8,9.42,47.1,2.42,26062.924,2103.8
08/09/19,USDA4_SOR_3,,423.6,37.8,22.448,61.46,2.17,22861.449,1627.4
08/09/19,USDA4_SOR_3,,423.6,37.8,22.448,61.46,2.17,24119.558,1602.8
08/09/19,USDA4_SOR_3,,423.6,37.8,22.448,61.46,2.17,26062.924,2103.8
09/18/19,USDA5_COT_1,,150,29.4,54.517,45.84,2.48,7449.342,694.9
09/18/19,USDA5_COT_1,,150,29.4,54.517,45.84,2.48,8768.382,664.7
09/18/19,USDA5_COT_1,,150,29.4,54.517,45.84,2.48,5537.93,440.9
09/18/19,USDA5_COT_1,,150,29.4,24.895,42.7,2.04,7449.342,694.9
09/18/19,USDA5_COT_1,,150,29.4,24.895,42.7,2.04,8768.382,664.7
09/18/19,USDA5_COT_1,,150,29.4,24.895,42.7,2.04,5537.93,440.9
09/18/19,USDA5_COT_1,,150,29.4,15.678,43.51,2.32,7449.342,694.9
09/18/19,USDA5_COT_1,,150,29.4,15.678,43.51,2.32,8768.382,664.7
09/18/19,USDA5_COT_1,,150,29.4,15.678,43.51,2.32,5537.93,440.9
09/18/19,USDA5_COT_1,,127.6,30,54.517,45.84,2.48,7449.342,694.9
09/18/19,USDA5_COT_1,,127.6,30,54.517,45.84,2.48,8768.382,664.7
09/18/19,USDA5_COT_1,,127.6,30,54.517,45.84,2.48,5537.93,440.9
09/18/19,USDA5_COT_1,,127.6,30,24.895,42.7,2.04,7449.342,694.9
09/18/19,USDA5_COT_1,,127.6,30,24.895,42.7,2.04,8768.382,664.7
09/18/19,USDA5_COT_1,,127.6,30,24.895,42.7,2.04,5537.93,440.9
09/18/19,USDA5_COT_1,,127.6,30,15.678,43.51,2.32,7449.342,694.9
09/18/19,USDA5_COT_1,,127.6,30,15.678,43.51,2.32,8768.382,664.7
09/18/19,USDA5_COT_1,,127.6,30,15.678,43.51,2.32,5537.93,440.9
09/18/19,USDA5_COT_1,,152.2,30.2,54.517,45.84,2.48,7449.342,694.9
09/18/19,USDA5_COT_1,,152.2,30.2,54.517,45.84,2.48,8768.382,664.7
09/18/19,USDA5_COT_1,,152.2,30.2,54.517,45.84,2.48,5537.93,440.9
09/18/19,USDA5_COT_1,,152.2,30.2,24.895,42.7,2.04,7449.342,694.9
09/18/19,USDA5_COT_1,,152.2,30.2,24.895,42.7,2.04,8768.382,664.7
09/18/19,USDA5_COT_1,,152.2,30.2,24.895,42.7,2.04,5537.93,440.9
09/18/19,USDA5_COT_1,,152.2,30.2,15.678,43.51,2.32,7449.342,694.9
09/18/19,USDA5_COT_1,,152.2,30.2,15.678,43.51,2.32,8768.382,664.7
09/18/19,USDA5_COT_1,,152.2,30.2,15.678,43.51,2.32,5537.93,440.9
09/18/19,USDA5_COT_2,,228.5,29.7,23.232,43.87,1.99,8534.125,737.9
09/18/19,USDA5_COT_2,,228.5,29.7,23.232,43.87,1.99,5824.9,498.3
09/18/19,USDA5_COT_2,,228.5,29.7,23.232,43.87,1.99,9085.614,796.9
09/18/19,USDA5_COT_2,,228.5,29.7,27.152,41.76,1.86,8534.125,737.9
09/18/19,USDA5_COT_2,,228.5,29.7,27.152,41.76,1.86,5824.9,498.3
09/18/19,USDA5_COT_2,,228.5,29.7,27.152,41.76,1.86,9085.614,796.9
09/18/19,USDA5_COT_2,,228.5,29.7,16.777,49.66,1.78,8534.125,737.9
09/18/19,USDA5_COT_2,,228.5,29.7,16.777,49.66,1.78,5824.9,498.3
09/18/19,USDA5_COT_2,,228.5,29.7,16.777,49.66,1.78,9085.614,796.9
09/18/19,USDA5_COT_2,,178.4,30.8,23.232,43.87,1.99,8534.125,737.9
09/18/19,USDA5_COT_2,,178.4,30.8,23.232,43.87,1.99,5824.9,498.3
09/18/19,USDA5_COT_2,,178.4,30.8,23.232,43.87,1.99,9085.614,796.9
09/18/19,USDA5_COT_2,,178.4,30.8,27.152,41.76,1.86,8534.125,737.9
09/18/19,USDA5_COT_2,,178.4,30.8,27.152,41.76,1.86,5824.9,498.3
09/18/19,USDA5_COT_2,,178.4,30.8,27.152,41.76,1.86,9085.614,796.9
09/18/19,USDA5_COT_2,,178.4,30.8,16.777,49.66,1.78,8534.125,737.9
09/18/19,USDA5_COT_2,,178.4,30.8,16.777,49.66,1.78,5824.9,498.3
09/18/19,USDA5_COT_2,,178.4,30.8,16.777,49.66,1.78,9085.614,796.9
09/18/19,USDA5_COT_2,,183.9,31.7,23.232,43.87,1.99,8534.125,737.9
09/18/19,USDA5_COT_2,,183.9,31.7,23.232,43.87,1.99,5824.9,498.3
09/18/19,USDA5_COT_2,,183.9,31.7,23.232,43.87,1.99,9085.614,796.9
09/18/19,USDA5_COT_2,,183.9,31.7,27.152,41.76,1.86,8534.125,737.9
09/18/19,USDA5_COT_2,,183.9,31.7,27.152,41.76,1.86,5824.9,498.3
09/18/19,USDA5_COT_2,,183.9,31.7,27.152,41.76,1.86,9085.614,796.9
09/18/19,USDA5_COT_2,,183.9,31.7,16.777,49.66,1.78,8534.125,737.9
09/18/19,USDA5_COT_2,,183.9,31.7,16.777,49.66,1.78,5824.9,498.3
09/18/19,USDA5_COT_2,,183.9,31.7,16.777,49.66,1.78,9085.614,796.9
09/18/19,USDA5_COT_3,,166.9,29.8,19.355,47.12,1.85,7774.522,669.2
09/18/19,USDA5_COT_3,,166.9,29.8,19.355,47.12,1.85,8397.958,698.3
09/18/19,USDA5_COT_3,,166.9,29.8,19.355,47.12,1.85,7830.879,604.4
09/18/19,USDA5_COT_3,,166.9,29.8,24.563,49.97,1.73,7774.522,669.2
09/18/19,USDA5_COT_3,,166.9,29.8,24.563,49.97,1.73,8397.958,698.3
09/18/19,USDA5_COT_3,,166.9,29.8,24.563,49.97,1.73,7830.879,604.4
09/18/19,USDA5_COT_3,,166.9,29.8,7.293,51.26,1.73,7774.522,669.2
09/18/19,USDA5_COT_3,,166.9,29.8,7.293,51.26,1.73,8397.958,698.3
09/18/19,USDA5_COT_3,,166.9,29.8,7.293,51.26,1.73,7830.879,604.4
09/18/19,USDA5_COT_3,,99.1,31.1,19.355,47.12,1.85,7774.522,669.2
09/18/19,USDA5_COT_3,,99.1,31.1,19.355,47.12,1.85,8397.958,698.3
09/18/19,USDA5_COT_3,,99.1,31.1,19.355,47.12,1.85,7830.879,604.4
09/18/19,USDA5_COT_3,,99.1,31.1,24.563,49.97,1.73,7774.522,669.2
09/18/19,USDA5_COT_3,,99.1,31.1,24.563,49.97,1.73,8397.958,698.3
09/18/19,USDA5_COT_3,,99.1,31.1,24.563,49.97,1.73,7830.879,604.4
09/18/19,USDA5_COT_3,,99.1,31.1,7.293,51.26,1.73,7774.522,669.2
09/18/19,USDA5_COT_3,,99.1,31.1,7.293,51.26,1.73,8397.958,698.3
09/18/19,USDA5_COT_3,,99.1,31.1,7.293,51.26,1.73,7830.879,604.4
09/18/19,USDA5_COT_3,,207.1,32,19.355,47.12,1.85,7774.522,669.2
09/18/19,USDA5_COT_3,,207.1,32,19.355,47.12,1.85,8397.958,698.3
09/18/19,USDA5_COT_3,,207.1,32,19.355,47.12,1.85,7830.879,604.4
09/18/19,USDA5_COT_3,,207.1,32,24.563,49.97,1.73,7774.522,669.2
09/18/19,USDA5_COT_3,,207.1,32,24.563,49.97,1.73,8397.958,698.3
09/18/19,USDA5_COT_3,,207.1,32,24.563,49.97,1.73,7830.879,604.4
09/18/19,USDA5_COT_3,,207.1,32,7.293,51.26,1.73,7774.522,669.2
09/18/19,USDA5_COT_3,,207.1,32,7.293,51.26,1.73,8397.958,698.3
09/18/19,USDA5_COT_3,,207.1,32,7.293,51.26,1.73,7830.879,604.4
09/18/19,USDA5_SOR_1,,619.6,31.3,10.319,65.48,1.62,23610.567,1500.7
09/18/19,USDA5_SOR_1,,619.6,31.3,10.319,65.48,1.62,33022.933,2384.7
09/18/19,USDA5_SOR_1,,619.6,31.3,10.319,65.48,1.62,15955.227,970.1
09/18/19,USDA5_SOR_1,,619.6,31.3,13.039,60.09,2.38,23610.567,1500.7
09/18/19,USDA5_SOR_1,,619.6,31.3,13.039,60.09,2.38,33022.933,2384.7
09/18/19,USDA5_SOR_1,,619.6,31.3,13.039,60.09,2.38,15955.227,970.1
09/18/19,USDA5_SOR_1,,619.6,31.3,71.239,66.05,1.17,23610.567,1500.7
09/18/19,USDA5_SOR_1,,619.6,31.3,71.239,66.05,1.17,33022.933,2384.7
09/18/19,USDA5_SOR_1,,619.6,31.3,71.239,66.05,1.17,15955.227,970.1
09/18/19,USDA5_SOR_1,,614.6,32.8,10.319,65.48,1.62,23610.567,1500.7
09/18/19,USDA5_SOR_1,,614.6,32.8,10.319,65.48,1.62,33022.933,2384.7
09/18/19,USDA5_SOR_1,,614.6,32.8,10.319,65.48,1.62,15955.227,970.1
09/18/19,USDA5_SOR_1,,614.6,32.8,13.039,60.09,2.38,23610.567,1500.7
09/18/19,USDA5_SOR_1,,614.6,32.8,13.039,60.09,2.38,33022.933,2384.7
09/18/19,USDA5_SOR_1,,614.6,32.8,13.039,60.09,2.38,15955.227,970.1
09/18/19,USDA5_SOR_1,,614.6,32.8,71.239,66.05,1.17,23610.567,1500.7
09/18/19,USDA5_SOR_1,,614.6,32.8,71.239,66.05,1.17,33022.933,2384.7
09/18/19,USDA5_SOR_1,,614.6,32.8,71.239,66.05,1.17,15955.227,970.1
09/18/19,USDA5_SOR_1,,441.2,33.6,10.319,65.48,1.62,23610.567,1500.7
09/18/19,USDA5_SOR_1,,441.2,33.6,10.319,65.48,1.62,33022.933,2384.7
09/18/19,USDA5_SOR_1,,441.2,33.6,10.319,65.48,1.62,15955.227,970.1
09/18/19,USDA5_SOR_1,,441.2,33.6,13.039,60.09,2.38,23610.567,1500.7
09/18/19,USDA5_SOR_1,,441.2,33.6,13.039,60.09,2.38,33022.933,2384.7
09/18/19,USDA5_SOR_1,,441.2,33.6,13.039,60.09,2.38,15955.227,970.1
09/18/19,USDA5_SOR_1,,441.2,33.6,71.239,66.05,1.17,23610.567,1500.7
09/18/19,USDA5_SOR_1,,441.2,33.6,71.239,66.05,1.17,33022.933,2384.7
09/18/19,USDA5_SOR_1,,441.2,33.6,71.239,66.05,1.17,15955.227,970.1
09/18/19,USDA5_SOR_2,,464.4,32.7,25.438,54.11,2.15,44346.51,2506.1
09/18/19,USDA5_SOR_2,,464.4,32.7,25.438,54.11,2.15,12815.41,775
09/18/19,USDA5_SOR_2,,464.4,32.7,25.438,54.11,2.15,30649.277,1920.8
09/18/19,USDA5_SOR_2,,464.4,32.7,18.323,37.33,2.28,44346.51,2506.1
09/18/19,USDA5_SOR_2,,464.4,32.7,18.323,37.33,2.28,12815.41,775
09/18/19,USDA5_SOR_2,,464.4,32.7,18.323,37.33,2.28,30649.277,1920.8
09/18/19,USDA5_SOR_2,,464.4,32.7,3.172,45.64,2.08,44346.51,2506.1
09/18/19,USDA5_SOR_2,,464.4,32.7,3.172,45.64,2.08,12815.41,775
09/18/19,USDA5_SOR_2,,464.4,32.7,3.172,45.64,2.08,30649.277,1920.8
09/18/19,USDA5_SOR_2,,632,33.7,25.438,54.11,2.15,44346.51,2506.1
09/18/19,USDA5_SOR_2,,632,33.7,25.438,54.11,2.15,12815.41,775
09/18/19,USDA5_SOR_2,,632,33.7,25.438,54.11,2.15,30649.277,1920.8
09/18/19,USDA5_SOR_2,,632,33.7,18.323,37.33,2.28,44346.51,2506.1
09/18/19,USDA5_SOR_2,,632,33.7,18.323,37.33,2.28,12815.41,775
09/18/19,USDA5_SOR_2,,632,33.7,18.323,37.33,2.28,30649.277,1920.8
09/18/19,USDA5_SOR_2,,632,33.7,3.172,45.64,2.08,44346.51,2506.1
09/18/19,USDA5_SOR_2,,632,33.7,3.172,45.64,2.08,12815.41,775
09/18/19,USDA5_SOR_2,,632,33.7,3.172,45.64,2.08,30649.277,1920.8
09/18/19,USDA5_SOR_2,,724,34.8,25.438,54.11,2.15,44346.51,2506.1
09/18/19,USDA5_SOR_2,,724,34.8,25.438,54.11,2.15,12815.41,775
09/18/19,USDA5_SOR_2,,724,34.8,25.438,54.11,2.15,30649.277,1920.8
09/18/19,USDA5_SOR_2,,724,34.8,18.323,37.33,2.28,44346.51,2506.1
09/18/19,USDA5_SOR_2,,724,34.8,18.323,37.33,2.28,12815.41,775
09/18/19,USDA5_SOR_2,,724,34.8,18.323,37.33,2.28,30649.277,1920.8
09/18/19,USDA5_SOR_2,,724,34.8,3.172,45.64,2.08,44346.51,2506.1
09/18/19,USDA5_SOR_2,,724,34.8,3.172,45.64,2.08,12815.41,775
09/18/19,USDA5_SOR_2,,724,34.8,3.172,45.64,2.08,30649.277,1920.8
09/18/19,USDA5_SOR_3,,633.5,33.8,2.234,54.17,2.35,26898.718,1735.1
09/18/19,USDA5_SOR_3,,633.5,33.8,2.234,54.17,2.35,27745.256,1600.5
09/18/19,USDA5_SOR_3,,633.5,33.8,2.234,54.17,2.35,17732.696,1140.7
09/18/19,USDA5_SOR_3,,633.5,33.8,8.886,53.18,2.07,26898.718,1735.1
09/18/19,USDA5_SOR_3,,633.5,33.8,8.886,53.18,2.07,27745.256,1600.5
09/18/19,USDA5_SOR_3,,633.5,33.8,8.886,53.18,2.07,17732.696,1140.7
09/18/19,USDA5_SOR_3,,633.5,33.8,7.014,53.24,2.44,26898.718,1735.1
09/18/19,USDA5_SOR_3,,633.5,33.8,7.014,53.24,2.44,27745.256,1600.5
09/18/19,USDA5_SOR_3,,633.5,33.8,7.014,53.24,2.44,17732.696,1140.7
09/18/19,USDA5_SOR_3,,705,34.8,2.234,54.17,2.35,26898.718,1735.1
09/18/19,USDA5_SOR_3,,705,34.8,2.234,54.17,2.35,27745.256,1600.5
09/18/19,USDA5_SOR_3,,705,34.8,2.234,54.17,2.35,17732.696,1140.7
09/18/19,USDA5_SOR_3,,705,34.8,8.886,53.18,2.07,26898.718,1735.1
09/18/19,USDA5_SOR_3,,705,34.8,8.886,53.18,2.07,27745.256,1600.5
09/18/19,USDA5_SOR_3,,705,34.8,8.886,53.18,2.07,17732.696,1140.7
09/18/19,USDA5_SOR_3,,705,34.8,7.014,53.24,2.44,26898.718,1735.1
09/18/19,USDA5_SOR_3,,705,34.8,7.014,53.24,2.44,27745.256,1600.5
09/18/19,USDA5_SOR_3,,705,34.8,7.014,53.24,2.44,17732.696,1140.7
09/18/19,USDA5_SOR_3,,694.5,35.7,2.234,54.17,2.35,26898.718,1735.1
09/18/19,USDA5_SOR_3,,694.5,35.7,2.234,54.17,2.35,27745.256,1600.5
09/18/19,USDA5_SOR_3,,694.5,35.7,2.234,54.17,2.35,17732.696,1140.7
09/18/19,USDA5_SOR_3,,694.5,35.7,8.886,53.18,2.07,26898.718,1735.1
09/18/19,USDA5_SOR_3,,694.5,35.7,8.886,53.18,2.07,27745.256,1600.5
09/18/19,USDA5_SOR_3,,694.5,35.7,8.886,53.18,2.07,17732.696,1140.7
09/18/19,USDA5_SOR_3,,694.5,35.7,7.014,53.24,2.44,26898.718,1735.1
09/18/19,USDA5_SOR_3,,694.5,35.7,7.014,53.24,2.44,27745.256,1600.5
09/18/19,USDA5_SOR_3,,694.5,35.7,7.014,53.24,2.44,17732.696,1140.7
10/09/19,BH1_SOR_1,,181.9,23.2,13.501,54.55,1.75,26239.958,1757
10/09/19,BH1_SOR_1,,181.9,23.2,13.501,54.55,1.75,27470.286,1654.2
10/09/19,BH1_SOR_1,,181.9,23.2,13.501,54.55,1.75,24803.904,2084.6
10/09/19,BH1_SOR_1,,181.9,23.2,48.769,67.2,1.95,26239.958,1757
10/09/19,BH1_SOR_1,,181.9,23.2,48.769,67.2,1.95,27470.286,1654.2
10/09/19,BH1_SOR_1,,181.9,23.2,48.769,67.2,1.95,24803.904,2084.6
10/09/19,BH1_SOR_1,,181.9,23.2,36.972,58.58,1.99,26239.958,1757
10/09/19,BH1_SOR_1,,181.9,23.2,36.972,58.58,1.99,27470.286,1654.2
10/09/19,BH1_SOR_1,,181.9,23.2,36.972,58.58,1.99,24803.904,2084.6
10/09/19,BH1_SOR_1,,264.9,24.3,13.501,54.55,1.75,26239.958,1757
10/09/19,BH1_SOR_1,,264.9,24.3,13.501,54.55,1.75,27470.286,1654.2
10/09/19,BH1_SOR_1,,264.9,24.3,13.501,54.55,1.75,24803.904,2084.6
10/09/19,BH1_SOR_1,,264.9,24.3,48.769,67.2,1.95,26239.958,1757
10/09/19,BH1_SOR_1,,264.9,24.3,48.769,67.2,1.95,27470.286,1654.2
10/09/19,BH1_SOR_1,,264.9,24.3,48.769,67.2,1.95,24803.904,2084.6
10/09/19,BH1_SOR_1,,264.9,24.3,36.972,58.58,1.99,26239.958,1757
10/09/19,BH1_SOR_1,,264.9,24.3,36.972,58.58,1.99,27470.286,1654.2
10/09/19,BH1_SOR_1,,264.9,24.3,36.972,58.58,1.99,24803.904,2084.6
10/09/19,BH1_SOR_1,,158.1,25.3,13.501,54.55,1.75,26239.958,1757
10/09/19,BH1_SOR_1,,158.1,25.3,13.501,54.55,1.75,27470.286,1654.2
10/09/19,BH1_SOR_1,,158.1,25.3,13.501,54.55,1.75,24803.904,2084.6
10/09/19,BH1_SOR_1,,158.1,25.3,48.769,67.2,1.95,26239.958,1757
10/09/19,BH1_SOR_1,,158.1,25.3,48.769,67.2,1.95,27470.286,1654.2
10/09/19,BH1_SOR_1,,158.1,25.3,48.769,67.2,1.95,24803.904,2084.6
10/09/19,BH1_SOR_1,,158.1,25.3,36.972,58.58,1.99,26239.958,1757
10/09/19,BH1_SOR_1,,158.1,25.3,36.972,58.58,1.99,27470.286,1654.2
10/09/19,BH1_SOR_1,,158.1,25.3,36.972,58.58,1.99,24803.904,2084.6
10/09/19,BH1_SOR_2,,184.4,24.9,23.681,64.45,1.69,35658.714,2760.5
10/09/19,BH1_SOR_2,,184.4,24.9,23.681,64.45,1.69,18021.922,1375.6
10/09/19,BH1_SOR_2,,184.4,24.9,23.681,64.45,1.69,23812.115,1748
10/09/19,BH1_SOR_2,,184.4,24.9,54.339,31.28,1.82,35658.714,2760.5
10/09/19,BH1_SOR_2,,184.4,24.9,54.339,31.28,1.82,18021.922,1375.6
10/09/19,BH1_SOR_2,,184.4,24.9,54.339,31.28,1.82,23812.115,1748
10/09/19,BH1_SOR_2,,184.4,24.9,34.003,70.25,1.8,35658.714,2760.5
10/09/19,BH1_SOR_2,,184.4,24.9,34.003,70.25,1.8,18021.922,1375.6
10/09/19,BH1_SOR_2,,184.4,24.9,34.003,70.25,1.8,23812.115,1748
10/09/19,BH1_SOR_2,,405,25.6,23.681,64.45,1.69,35658.714,2760.5
10/09/19,BH1_SOR_2,,405,25.6,23.681,64.45,1.69,18021.922,1375.6
10/09/19,BH1_SOR_2,,405,25.6,23.681,64.45,1.69,23812.115,1748
10/09/19,BH1_SOR_2,,405,25.6,54.339,31.28,1.82,35658.714,2760.5
10/09/19,BH1_SOR_2,,405,25.6,54.339,31.28,1.82,18021.922,1375.6
10/09/19,BH1_SOR_2,,405,25.6,54.339,31.28,1.82,23812.115,1748
10/09/19,BH1_SOR_2,,405,25.6,34.003,70.25,1.8,35658.714,2760.5
10/09/19,BH1_SOR_2,,405,25.6,34.003,70.25,1.8,18021.922,1375.6
10/09/19,BH1_SOR_2,,405,25.6,34.003,70.25,1.8,23812.115,1748
10/09/19,BH1_SOR_2,,201.9,26.6,23.681,64.45,1.69,35658.714,2760.5
10/09/19,BH1_SOR_2,,201.9,26.6,23.681,64.45,1.69,18021.922,1375.6
10/09/19,BH1_SOR_2,,201.9,26.6,23.681,64.45,1.69,23812.115,1748
10/09/19,BH1_SOR_2,,201.9,26.6,54.339,31.28,1.82,35658.714,2760.5
10/09/19,BH1_SOR_2,,201.9,26.6,54.339,31.28,1.82,18021.922,1375.6
10/09/19,BH1_SOR_2,,201.9,26.6,54.339,31.28,1.82,23812.115,1748
10/09/19,BH1_SOR_2,,201.9,26.6,34.003,70.25,1.8,35658.714,2760.5
10/09/19,BH1_SOR_2,,201.9,26.6,34.003,70.25,1.8,18021.922,1375.6
10/09/19,BH1_SOR_2,,201.9,26.6,34.003,70.25,1.8,23812.115,1748
10/09/19,BH1_SOR_3,,303.7,26.2,37.092,57.34,1.67,27803.785,2194.3
10/09/19,BH1_SOR_3,,303.7,26.2,37.092,57.34,1.67,22073.237,1762.3
10/09/19,BH1_SOR_3,,303.7,26.2,37.092,57.34,1.67,31367.838,2451.7
10/09/19,BH1_SOR_3,,303.7,26.2,18.408,55.55,2.01,27803.785,2194.3
10/09/19,BH1_SOR_3,,303.7,26.2,18.408,55.55,2.01,22073.237,1762.3
10/09/19,BH1_SOR_3,,303.7,26.2,18.408,55.55,2.01,31367.838,2451.7
10/09/19,BH1_SOR_3,,303.7,26.2,26.121,50.6,1.88,27803.785,2194.3
10/09/19,BH1_SOR_3,,303.7,26.2,26.121,50.6,1.88,22073.237,1762.3
10/09/19,BH1_SOR_3,,303.7,26.2,26.121,50.6,1.88,31367.838,2451.7
10/09/19,BH1_SOR_3,,311.9,27.6,37.092,57.34,1.67,27803.785,2194.3
10/09/19,BH1_SOR_3,,311.9,27.6,37.092,57.34,1.67,22073.237,1762.3
10/09/19,BH1_SOR_3,,311.9,27.6,37.092,57.34,1.67,31367.838,2451.7
10/09/19,BH1_SOR_3,,311.9,27.6,18.408,55.55,2.01,27803.785,2194.3
10/09/19,BH1_SOR_3,,311.9,27.6,18.408,55.55,2.01,22073.237,1762.3
10/09/19,BH1_SOR_3,,311.9,27.6,18.408,55.55,2.01,31367.838,2451.7
10/09/19,BH1_SOR_3,,311.9,27.6,26.121,50.6,1.88,27803.785,2194.3
10/09/19,BH1_SOR_3,,311.9,27.6,26.121,50.6,1.88,22073.237,1762.3
10/09/19,BH1_SOR_3,,311.9,27.6,26.121,50.6,1.88,31367.838,2451.7
10/09/19,BH1_SOR_3,,438.7,28.4,37.092,57.34,1.67,27803.785,2194.3
10/09/19,BH1_SOR_3,,438.7,28.4,37.092,57.34,1.67,22073.237,1762.3
10/09/19,BH1_SOR_3,,438.7,28.4,37.092,57.34,1.67,31367.838,2451.7
10/09/19,BH1_SOR_3,,438.7,28.4,18.408,55.55,2.01,27803.785,2194.3
10/09/19,BH1_SOR_3,,438.7,28.4,18.408,55.55,2.01,22073.237,1762.3
10/09/19,BH1_SOR_3,,438.7,28.4,18.408,55.55,2.01,31367.838,2451.7
10/09/19,BH1_SOR_3,,438.7,28.4,26.121,50.6,1.88,27803.785,2194.3
10/09/19,BH1_SOR_3,,438.7,28.4,26.121,50.6,1.88,22073.237,1762.3
10/09/19,BH1_SOR_3,,438.7,28.4,26.121,50.6,1.88,31367.838,2451.7
10/09/19,BH2_COT_1,,298.7,33.6,7.903,59.98,2.52,7362.427,627.4
10/09/19,BH2_COT_1,,298.7,33.6,7.903,59.98,2.52,3960.616,295.6
10/09/19,BH2_COT_1,,298.7,33.6,7.903,59.98,2.52,6826.202,523.2
10/09/19,BH2_COT_1,,298.7,33.6,14.385,47.78,2.08,7362.427,627.4
10/09/19,BH2_COT_1,,298.7,33.6,14.385,47.78,2.08,3960.616,295.6
10/09/19,BH2_COT_1,,298.7,33.6,14.385,47.78,2.08,6826.202,523.2
10/09/19,BH2_COT_1,,298.7,33.6,39.091,62.64,2.08,7362.427,627.4
10/09/19,BH2_COT_1,,298.7,33.6,39.091,62.64,2.08,3960.616,295.6
10/09/19,BH2_COT_1,,298.7,33.6,39.091,62.64,2.08,6826.202,523.2
10/09/19,BH2_COT_1,,163.6,31.2,7.903,59.98,2.52,7362.427,627.4
10/09/19,BH2_COT_1,,163.6,31.2,7.903,59.98,2.52,3960.616,295.6
10/09/19,BH2_COT_1,,163.6,31.2,7.903,59.98,2.52,6826.202,523.2
10/09/19,BH2_COT_1,,163.6,31.2,14.385,47.78,2.08,7362.427,627.4
10/09/19,BH2_COT_1,,163.6,31.2,14.385,47.78,2.08,3960.616,295.6
10/09/19,BH2_COT_1,,163.6,31.2,14.385,47.78,2.08,6826.202,523.2
10/09/19,BH2_COT_1,,163.6,31.2,39.091,62.64,2.08,7362.427,627.4
10/09/19,BH2_COT_1,,163.6,31.2,39.091,62.64,2.08,3960.616,295.6
10/09/19,BH2_COT_1,,163.6,31.2,39.091,62.64,2.08,6826.202,523.2
10/09/19,BH2_COT_1,,188.9,31.7,7.903,59.98,2.52,7362.427,627.4
10/09/19,BH2_COT_1,,188.9,31.7,7.903,59.98,2.52,3960.616,295.6
10/09/19,BH2_COT_1,,188.9,31.7,7.903,59.98,2.52,6826.202,523.2
10/09/19,BH2_COT_1,,188.9,31.7,14.385,47.78,2.08,7362.427,627.4
10/09/19,BH2_COT_1,,188.9,31.7,14.385,47.78,2.08,3960.616,295.6
10/09/19,BH2_COT_1,,188.9,31.7,14.385,47.78,2.08,6826.202,523.2
10/09/19,BH2_COT_1,,188.9,31.7,39.091,62.64,2.08,7362.427,627.4
10/09/19,BH2_COT_1,,188.9,31.7,39.091,62.64,2.08,3960.616,295.6
10/09/19,BH2_COT_1,,188.9,31.7,39.091,62.64,2.08,6826.202,523.2
10/09/19,BH2_COT_2,,76.8,38.4,88.429,59.56,2.21,10014.435,767.5
10/09/19,BH2_COT_2,,76.8,38.4,88.429,59.56,2.21,9610.009,749.4
10/09/19,BH2_COT_2,,76.8,38.4,88.429,59.56,2.21,10617.2,858.1
10/09/19,BH2_COT_2,,76.8,38.4,93.832,60.72,1.86,10014.435,767.5
10/09/19,BH2_COT_2,,76.8,38.4,93.832,60.72,1.86,9610.009,749.4
10/09/19,BH2_COT_2,,76.8,38.4,93.832,60.72,1.86,10617.2,858.1
10/09/19,BH2_COT_2,,76.8,38.4,82.742,58.82,1.56,10014.435,767.5
10/09/19,BH2_COT_2,,76.8,38.4,82.742,58.82,1.56,9610.009,749.4
10/09/19,BH2_COT_2,,76.8,38.4,82.742,58.82,1.56,10617.2,858.1
10/09/19,BH2_COT_2,,36.9,37.5,88.429,59.56,2.21,10014.435,767.5
10/09/19,BH2_COT_2,,36.9,37.5,88.429,59.56,2.21,9610.009,749.4
10/09/19,BH2_COT_2,,36.9,37.5,88.429,59.56,2.21,10617.2,858.1
10/09/19,BH2_COT_2,,36.9,37.5,93.832,60.72,1.86,10014.435,767.5
10/09/19,BH2_COT_2,,36.9,37.5,93.832,60.72,1.86,9610.009,749.4
10/09/19,BH2_COT_2,,36.9,37.5,93.832,60.72,1.86,10617.2,858.1
10/09/19,BH2_COT_2,,36.9,37.5,82.742,58.82,1.56,10014.435,767.5
10/09/19,BH2_COT_2,,36.9,37.5,82.742,58.82,1.56,9610.009,749.4
10/09/19,BH2_COT_2,,36.9,37.5,82.742,58.82,1.56,10617.2,858.1
